item_id,area,role_owner,item_granularity,item_name,knowledge_pairing_status,paired_sop_status,mirror_coverage_status,audience_tags_status,cadence_status,verdict,gap_summary
hol_peopl_dtp_139,People,Ethics Advisor,process,"Allies, Neutrals and Enemies: A comprehensive take on Ethics and Moral over an NPS and CORPINT framework",unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
hol_peopl_dtp_140,People,Compliance,process,Arrowhead Strategy,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
hol_peopl_dtp_141,People,Compliance,process,Conceptualize,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
hol_resea_dtp_142,Research,Intelligence Analyst,process,Place in Intelligence Matrix,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
hol_resea_dtp_143,Research,Intelligence Analyst,task,Classify Intel,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
hol_resea_dtp_144,Research,Intelligence Analyst,task,Output 1,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
hol_resea_dtp_145,Research,Intelligence Analyst,task,Output 2,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
hol_resea_dtp_146,Research,Intelligence Analyst,task,Output 3,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
hol_peopl_dtp_147,People,Compliance,process,4th Wall Phases,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
hol_opera_dtp_148,Operations,PMO,process,Program Management,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
hol_opera_dtp_149,Operations,PMO,process,Scenario Management,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
hol_resea_dtp_150,Research,Intelligence Analyst,process,Generational Filter,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
hol_opera_dtp_151,Operations,PMO,process,Stakeholder management,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
hol_opera_dtp_152,Operations,PMO,process,ROD/Scrum meeting,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
hol_opera_dtp_153,Operations,PMO,process,Regression Process Execution,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
hol_resea_dtp_154,Research,Holistik Researcher,process,Intelligence Assessment,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
env_tech_dtp_155,Tech,Tech Lead,process,"Continuous Improvement, Continuous Development",unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
env_tech_dtp_156,Tech,Tech Lead,process,IT Catalog,unmatched,matched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;audience_tags_deferred;cadence_undeclared
hol_peopl_dtp_157,People,Compliance,process,CUDA Framework,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
hol_peopl_dtp_158,People,Compliance,process,Output 1 Framework Design,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
hol_peopl_dtp_159,People,Compliance,process,Tale to Morale to Analogy,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
hol_peopl_dtp_160,People,Compliance,process,Root Cause Analysis,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
hol_resea_dtp_161,Research,Lead Researcher,process,Research Dos & Dont's for a given process,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
hol__dtp_162,Research,Intelligence Analyst,task,Generational Filter (execution task),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
hol_opera_dtp_163,Operations,PMO,task,To do,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
hol_opera_dtp_164,Operations,PMO,task,In process,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
hol_opera_dtp_165,Operations,PMO,task,Done,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
hol_ops_sd_5,Operations,PMO,process,SOP Documentation,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
SOP-META_PROCESS_MGMT_001,Operations,PMO,task,SOP-META_PROCESS_MGMT_001,unmatched,matched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;audience_tags_deferred;cadence_undeclared
SOP-GRAPHDB_NEO4J_001,Tech,Data Engineer,task,SOP-GRAPHDB_NEO4J_001,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
hol_ops_pis_3,Operations,PMO,process,Process Identification & Scoping,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
hol_ops_pdm_4,Operations,PMO,process,Process Decomposition & Modeling,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
hol_ops_pdiu_6,Operations,PMO,process,Process Data Ingestion & Update,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
hol_ops_upl_7,Operations,PMO,task,Update process_list_1.csv,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
hol_ops_ecs_8,Operations,PMO,task,Execute Cypher Update Script,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
thi_opera_dtp_201,Operations,Product Owner,process,Product Requirements Definition,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
thi_opera_dtp_202,Operations,Product Owner,task,MVP Definition of Done,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
thi_finan_dtp_203,Finance,Business Controller,process,Subscription Pricing Strategy,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
thi_mkt_dtp_211,MKT,Brand & Narrative Manager,process,App Store Listing and ASO,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
thi_mkt_dtp_212,MKT,Brand & Narrative Manager,process,Content Calendar and Template Library,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
thi_mkt_dtp_213,MKT,Resonance Manager,process,Community and Ambassador Program,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
thi_opera_dtp_220,Operations,Project Manager,process,Phased Delivery Plan and Critical Path,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
thi_opera_dtp_221,Operations,Product Owner,task,Feasibility GO/NO-GO Gate,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
thi_opera_dtp_222,Operations,Product Owner,task,Beta Exit Criteria and Sign-Off,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
thi_opera_dtp_223,Operations,PMO,task,Communication Cadence,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
hol_resea_dtp_230,Research,Intelligence Analyst,process,Competitive Intelligence and Positioning,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
thi_mkt_dtp_231,MKT,Brand & Narrative Manager,task,Battlecards and Messaging Matrix,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
env_tech_dtp_242,Tech,DevOPS,process,Storefront Extension and Performance Budget,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
env_tech_dtp_243,Tech,System Owner,process,Event Taxonomy and Analytics Pipeline,unmatched,matched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;audience_tags_deferred;cadence_undeclared
env_tech_dtp_244,Tech,System Owner,task,Feasibility Gate Checklist,unmatched,matched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;audience_tags_deferred;cadence_undeclared
thi_opera_dtp_250,Operations,Product Owner,process,Benchmark UX Review and Gap Register,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
thi_opera_dtp_251,Operations,Product Owner,task,IEU Prioritization Ritual,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
env_tech_dtp_253,Tech,DevOPS,process,Trust Defect Remediation Wave,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
thi_mkt_dtp_254,MKT,Brand & Narrative Manager,task,Migration Guide and Launch Content Pack,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
env_tech_dtp_256,Tech,Back-End Developer,process,KiRBe Canonical Ingestion Envelope,matched,unmatched,covered_by_emit,deferred,undeclared,partial,paired_sop;audience_tags_deferred;cadence_undeclared
env_tech_dtp_257,Tech,Data Steward,process,KiRBe Vault RBAC and Membership Governance,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
env_tech_dtp_258,Tech,Data Engineer,process,KiRBe Hybrid Search (BM25 + Vector + RRF),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
env_tech_dtp_259,Tech,Back-End Developer,process,KiRBe Usage Metering and Quota Enforcement,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
env_tech_dtp_260,Tech,DevOPS,process,KiRBe Audit Logging and Security Monitoring,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
thi_finan_dtp_261,Finance,Business Controller,process,KiRBe Stripe Billing Activation and Reconciliation,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
env_tech_dtp_263,Tech,Back-End Developer,process,MADEIRA SSE Streaming Chat,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
env_tech_dtp_264,Tech,AI Engineer,process,MADEIRA Agent Tool Orchestration,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
env_tech_dtp_265,Tech,AI Engineer,process,MADEIRA Personality and UX Configuration,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
env_tech_dtp_266,Tech,Back-End Developer,process,MADEIRA API Hardening and Mounted Sub-App Lifecycle,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
env_tech_dtp_268,Tech,Data Engineer,process,Neo4j GraphRAG Sync and Tenant Scoping,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
env_tech_dtp_269,Tech,Data Architect,process,Neo4j Knowledge Graph for Agent Context,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
env_tech_dtp_270,Tech,System Owner,task,Neo4j Operational Cost and Clustering Posture,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
thi_finan_dtp_271,Finance,Business Controller,process,BID Lead-to-Contract Revenue Chain,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
thi_finan_dtp_272,Finance,Business Controller,process,Capex Alignment for Paid Media and Channel Spend,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
thi_finan_dtp_273,Finance,PMO,process,Process-Cost and FTE Mapping from Organigrama,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
thi_data_dtp_274,Data,Data Steward,process,KiRBe Ingestion Data Quality Monitoring,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
thi_data_dtp_275,Data,Data Engineer,process,Formal Data Lineage (Ingestion to Supabase to Graph),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
hol_opera_dtp_276,Operations,PMO,process,SOP/Component Matrix Traceability,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
env_tech_dtp_277,Tech,DevOPS,process,Secrets and Token Vault Pattern,unmatched,matched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;audience_tags_deferred;cadence_undeclared
env_tech_dtp_278,Tech,Back-End Developer,process,KiRBe E2E Auth and RLS Testing Gate,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
env_tech_dtp_279,Tech,DevOPS,task,Security Incident Signal from Permission-Denied Audit,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
hol_resea_dtp_280,Research,Holistik Researcher,process,Process Engineering (Ingenieria de Procesos),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
hol_resea_dtp_281,Research,Holistik Researcher,process,Business Engineering (Ingenieria de Negocios),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
